id	filename	md5	size	state
c8d58645-78fb-45ea-a06d-ad543b068cec	81e685d7-44d8-47a5-b481-68f71448cfa4.mirbase21.mirnas.quantification.txt	46b7cde00e618d20eeaa6389d7768615	50291	live
6c7dbe72-d1f0-4ec4-b9fd-8f8636ed9214	49f9328f-6ec8-4c31-8259-ddb174434745.mirbase21.mirnas.quantification.txt	a7c893a260cfe36d9866d1b46221f593	50265	live
aeb9bb68-6197-459e-ad2e-be382cb9a6c8	1f0d96c8-c319-461e-ae7c-5bf12e9ed5f5.mirbase21.mirnas.quantification.txt	fe243df5f64dfbb0bfad0da9aeceb43c	50133	live
b1218775-fae9-4304-aaec-b88bbf4daee1	bcf3b757-c820-42f6-92b7-de59611b23b2.mirbase21.mirnas.quantification.txt	83e7c9f0be56f7857a56500bd18b507d	50239	live
d68a9f9a-2d5f-40ae-800c-d421f2cdc8ac	92b5c325-e74e-478a-9042-918d4021402c.mirbase21.mirnas.quantification.txt	018171fd85409e82dcd82cd873314a77	50111	live
6332f65f-cb35-4f6c-bb3a-372e6cba1d18	0b7c5e69-5473-46a3-8180-ef2a730ec308.mirbase21.mirnas.quantification.txt	c2a346051b7cdfc784724ccf1b771efd	50401	live
ba9a44d3-0b0f-48c8-8a07-c0ffad9d32cc	1e0c6e5b-80ba-421a-8e63-5664661f1325.mirbase21.mirnas.quantification.txt	b10643a141d42b1d3157388b1556bf1f	50213	live
c3d1bb02-b136-4c95-b616-9a6768068c44	e390957f-32d9-497b-9c43-52dc5e11219a.mirbase21.mirnas.quantification.txt	6fcc57b1619e832c07c6edbd129e779b	50430	live
1d769e29-4188-4e32-a5a1-6ea9f04fb97c	75769ec4-1b3c-4bef-adcb-c9c4c6f5f935.mirbase21.mirnas.quantification.txt	ceb09d8e5c305588ae7a9e5fbbbc678f	50347	live
b32f489b-563b-4bcb-95c1-4832201b4e3e	379fc46a-2ed8-4b30-bf3a-501746ed820b.mirbase21.mirnas.quantification.txt	1c789faa53260587091cc664057af4d5	50159	live
b04a810e-df55-42c7-954a-d61c6a2d4d3d	fce8c96b-2490-4ac7-8dc8-85ae1d467aa0.mirbase21.mirnas.quantification.txt	bc39a2a46c0c335d2752f24859610c53	50368	live
55eecde2-b05e-42ac-8e01-84833ca7dc39	0117050d-5dee-4d22-b89a-f968b32b5cfa.mirbase21.mirnas.quantification.txt	c07ac0d6a30f058add1f9ee742a80cf2	50449	live
d3f35772-03f9-46d6-ba85-db90f23cddad	86924ac9-d465-4f2b-9fdf-a93b92769fcf.mirbase21.mirnas.quantification.txt	0fd43c29c36cdeb9612cae339d7840b1	50367	live
99e4dbc5-6711-416b-a651-b4b826db3496	5d6ca5f2-fa4c-489c-8df2-6f4f9df4b18a.mirbase21.mirnas.quantification.txt	df63f42daf6eee96f4c6b3be6c57db55	50501	live
c567f2fe-d2d3-45e7-8704-f054f8a00904	cd0d5df3-bf9f-492b-8dee-0fb9f5954e77.mirbase21.mirnas.quantification.txt	70db3ccb775369a44f090022a61a7ea5	50326	live
668fef24-c7b8-47f9-b26f-b8038563e56b	b40effaf-d8b9-4f36-90c2-c2ca51d08a4d.mirbase21.mirnas.quantification.txt	a92ba501cfe9193bfc1b672d542c6467	50211	live
50dda1de-7a49-4897-91d9-0dd73c69d17a	7ce5abdc-78da-4f44-98b4-635c84898e3c.mirbase21.mirnas.quantification.txt	00ea0c18d48e296ea3c16eb3ced786dc	50409	live
bb03ec8f-9c27-4b76-a41b-9db010b1ee66	293a8556-f8f1-47a2-ac91-a374da82d8c9.mirbase21.mirnas.quantification.txt	5ed992cc4a8fc97c1ab168abc500bd59	50343	live
edbd2923-e995-41a9-9305-fe09b1f9924f	3372c1f7-4eb2-4edc-9b12-8804394c6ed2.mirbase21.mirnas.quantification.txt	07c8d5e6cd51f6df12009111144efe54	50227	live
da376995-66fb-4d1c-99dc-a2d44bf46dbc	d87dd38a-7821-46ad-bf0a-05357d7c8e31.mirbase21.mirnas.quantification.txt	2d86fd7465100406b13d8195bda11892	50117	live
fa43ba8a-e5d1-4b7e-8d3c-1217a95e7419	4faf0730-c99c-4ffd-aa5c-f88facfadc22.mirbase21.mirnas.quantification.txt	3983d10beede8372e275f1f43c34b296	50209	live
dff91c51-8d75-45d0-8da3-799e5ab2c5a4	76c953d7-7e2e-423b-b6e6-46f2b0faad96.mirbase21.mirnas.quantification.txt	2a675551fa6391377db7e835f8378d14	50276	live
f19fb994-c016-4963-81f7-526d05ef4938	0883bceb-9610-45aa-be13-cd33b5f72f17.mirbase21.mirnas.quantification.txt	b36ac15a12231f2c9ca6625423830539	50117	live
9d51ce20-75b6-45dc-bcc4-bbb40dac6e85	7bd84371-ef67-48d7-94ff-4269ff901518.mirbase21.mirnas.quantification.txt	d595e7fc997dc47ef9ffb76a731f7b19	50272	live
74b21920-c90e-4327-9a21-c4d2eaaa8c46	4e1c557a-767a-42e6-b0bd-c8e25fa23491.mirbase21.mirnas.quantification.txt	563e11ce1fdc4fb292674c0279540e13	50276	live
a62da189-4c70-41e9-800c-1be6b22b9420	7d11f015-f4ee-439e-87b5-e3844e6d1f04.mirbase21.mirnas.quantification.txt	8a641ba429531ae484ffa08fd853dd56	50181	live
7036256f-f548-4337-85f7-13d9f0ed39ca	f595361f-f599-4b24-bbdd-43f518a26f59.mirbase21.mirnas.quantification.txt	ef4e393619979d5728ea4d31726786b7	50393	live
8233f88d-e0e6-4bde-825d-b1da02485d4d	9c7d1a38-8681-428c-92a4-2e25f69c4426.mirbase21.mirnas.quantification.txt	15b8cdc756b33912b1adace507cbb525	50263	live
e8d50f70-8d06-4b93-b70b-4604e41b97d6	70e9d4c3-f430-4d93-9b91-887aecc22c53.mirbase21.mirnas.quantification.txt	63e8a0a380dde9b880b4ed72b59cc548	50346	live
b3c1e5f7-5eaf-45e1-b93d-d61315dd8cc2	263b29b2-cd3b-46fe-aae1-3621f4ba5aef.mirbase21.mirnas.quantification.txt	48d7f72f2aab0e1a7e7c8e1c0c880c32	50196	live
d36f60d6-9991-40e1-bfb3-46cb56829f17	4468ae63-f2d9-4ddb-9d9b-8809b7af8dde.mirbase21.mirnas.quantification.txt	7c5b4076c8e8dafaabca38fba82984b5	50503	live
8dacbd77-570d-46c2-a08a-d80713afa011	18912712-285a-4063-9e71-c78b24fe2473.mirbase21.mirnas.quantification.txt	9018b07cad98cbb7edfbe7ed84194c8a	50480	live
b695783d-8d96-46ee-9ef3-aa168551b41c	8683ecdf-a591-4b9a-8421-02a763848b41.mirbase21.mirnas.quantification.txt	fb119d2badd6eabcf4a9517e562c3d37	50351	live
d3f0f030-d36f-49a5-89fd-69aa5d99c445	092c7bb9-0d2d-4bc6-a9b9-7ca5f6adc721.mirbase21.mirnas.quantification.txt	14c2837cda49c3c693dbafda90573091	50182	live
bd93d118-4668-4820-b8e0-7aa974a35012	09124be1-370b-488d-862e-060f9ecd04b3.mirbase21.mirnas.quantification.txt	7ce46b2508198abfbf6d07ac382b0a6d	50205	live
94e80f5c-72db-4846-a734-a6a69b1e0af6	b0354201-e6f5-4e3e-82a0-e52004ae4627.mirbase21.mirnas.quantification.txt	dcd793e9ed306a63ac2f20ee324332d0	50291	live
2a811e23-ff09-4e0e-b507-ce543df261ce	524eabdf-de41-43d2-9aba-fcdc5eb804d3.mirbase21.mirnas.quantification.txt	d8641eab5668d77a47e0831227d4ac7b	50445	live
26564832-3fc3-4819-9c99-4c9ba917fa2c	de853b0c-bf97-423e-966b-5ecac6460da9.mirbase21.mirnas.quantification.txt	8904cf2b83420f97fbdbb9efa9ae8ea5	50411	live
1d6cd5e0-ab0a-4f1d-ad72-31408589e553	191bae10-9f2a-40ef-aed7-349901cb9097.mirbase21.mirnas.quantification.txt	db696dbf807f66dca095d56240183ab6	50325	live
8dff4274-8e1a-40ac-a462-29d9231626ed	003a196f-0773-4e8f-8909-bcd66e4a57b1.mirbase21.mirnas.quantification.txt	551dbe967c6ba2e45a3f6938fbbbc447	50087	live
cb08a98b-5a79-4fb1-937a-67b1b83a66a9	c1c3e084-2f21-4e22-978d-67d4d119898c.mirbase21.mirnas.quantification.txt	12d4ca32f9539f06109228c484c4a7ab	50395	live
8f75ba5d-4bf1-4f06-b64e-f692f24b2161	66aff8a7-d401-44e9-99be-ef0e8d3d211c.mirbase21.mirnas.quantification.txt	1f373100b10f53972056725d38bb841a	50424	live
fb0b1cdc-3000-4e54-af93-d1324c12e8df	6cbec671-f495-42de-be76-51c92313e4a3.mirbase21.mirnas.quantification.txt	4c61eae3eb9dde35d0571b8dc5885de7	50254	live
118ec61b-2bab-40cb-9b57-2ae8ad52f192	43529af3-1a79-4746-beb0-f7e6f6e4494b.mirbase21.mirnas.quantification.txt	97f6e08511e2340e806c8766c20038a8	50318	live
5fa6477b-1a72-4d2d-b889-e98480a456c1	342aff96-4185-4216-ba76-672a53535719.mirbase21.mirnas.quantification.txt	83ffa2d18c846fa11f9ced3a5fd73679	50498	live
a77aabc0-cbc7-42d9-bf19-ecfdd20de09e	17b55c6c-0cb8-4ac9-98a0-a11e132c2ef9.mirbase21.mirnas.quantification.txt	d56746d0f4e195103f6f7b37d5b023bb	50433	live
e08956b0-a3fb-4591-aff1-113c41c4b4f1	359c393d-f522-462f-b476-d8f158566038.mirbase21.mirnas.quantification.txt	50720ee507a96b226d1f327dea8b32f0	50387	live
ff0a8e17-6a04-4e4e-b94b-2b66f5081d1e	54504827-f0cb-474a-99a7-5f51a0fce0cb.mirbase21.mirnas.quantification.txt	2c6949e5d79d0bcc1be3106026643c61	50365	live
9cbc0b98-2394-45e3-a5a5-c83d9c9c16c8	271f459e-7601-4223-9f2e-2633b7434566.mirbase21.mirnas.quantification.txt	86f3968471055d60c13dcc32e9156ebd	50324	live
a934f828-f33b-4138-bb06-72a5e48fe8f2	ec845651-28b8-4f1e-9612-123a06506aa4.mirbase21.mirnas.quantification.txt	66abafcff377160cb98a1e50a3cde1e9	50247	live
78a52146-a4ae-497b-a9cf-baedb6a87aca	bde1eec3-f5af-4f18-bfdc-29689b07b5cf.mirbase21.mirnas.quantification.txt	102066ee9dde2895ac04c69df88ca334	50324	live
8056fbf5-330b-4bfc-9143-9c1f1f314171	86053d87-2e30-43f8-8122-80b106d0ece1.mirbase21.mirnas.quantification.txt	6b1f2f25001f3d81b1666e66f796d015	50349	live
516edc07-1cba-422f-b7b6-1e17796f5533	500ea92a-9419-4b24-9872-2ea52caa57f6.mirbase21.mirnas.quantification.txt	b340bd5b930de8d8506f7d1d66ccdc01	50178	live
b1607c12-6775-460a-b841-762eb9420fb2	d37dfe18-165b-4b64-bef9-b05520bcb0c7.mirbase21.mirnas.quantification.txt	0a38ffc6368d0acdd63c96009a01315e	50256	live
46a7fa5e-928e-46eb-83e9-0194c40c0947	6a18967a-f620-468b-b24f-9f20be5b9a32.mirbase21.mirnas.quantification.txt	f89a0425345b70bc351fe28e00831f7d	50194	live
0820d171-84e4-4f2f-91ba-dbbca16bca34	71e4165a-b0b3-4584-add1-17d2e8d8066c.mirbase21.mirnas.quantification.txt	8e6fed82bf343215ffc48603e57dd743	50391	live
adf979e5-eef3-4f59-bcba-1da659a48027	a09e7d02-5f22-4307-9f97-ac8d1e209c26.mirbase21.mirnas.quantification.txt	d1c7451d9118bf917fa0d26e81b4446c	50247	live
d0e02b16-dbf0-46db-8588-f6d161018ea1	2a557cae-3241-4c06-a07f-d50c58e64ea8.mirbase21.mirnas.quantification.txt	d7d7b689b93ec74d9812d402435821ee	50248	live
463efa7a-bb13-4a56-bae0-966fe792de1b	cadddce5-0b78-4632-854d-393a196e8d42.mirbase21.mirnas.quantification.txt	288122d5fb79c9064e0a566b57efacd1	50302	live
fa341e9d-3761-420b-9cd0-7f087b4299be	40f5172c-e22b-4663-9c4a-dde3297fa6fd.mirbase21.mirnas.quantification.txt	bbc35b1a738764625865b769734305a0	50287	live
66e0c85c-711e-4d16-aa60-6e7257a12948	7038fd4b-e4ee-4d9c-a37e-38a3208a9f2d.mirbase21.mirnas.quantification.txt	a8c9a42ddc120d753933d72a72dfa326	50307	live
b922a711-a10d-4a13-bf78-a499369a4f32	99c2dd95-0ea8-4159-8dc2-1ed74d2f98ad.mirbase21.mirnas.quantification.txt	0b0cec88e937b60d6ea1636381606fa0	50364	live
73272544-307f-4fd9-8c1d-46e0879d8122	394f3b80-4109-49ad-b6e6-740735852656.mirbase21.mirnas.quantification.txt	63a52a1e57d2d9554df44cb5ed6ec3c2	50726	live
c58b3164-50ff-4a59-884a-fd8f7a3e7fc2	6a977249-94ab-48da-9668-f69f8465396a.mirbase21.mirnas.quantification.txt	928081d79df4c9fe21f1196cc81eed96	50265	live
469f2174-868f-45e8-9467-744147a4c5d6	849d6286-68b5-4f23-933f-cb16233182f6.mirbase21.mirnas.quantification.txt	07da3b7099f5371a64e5165d0d65bd38	50155	live
bf73d10f-9239-4ca0-a9dd-9fd69f7dc03a	ecdc85cf-62a3-4620-ab6d-a0d493b8378f.mirbase21.mirnas.quantification.txt	37c5176a01f937e53e705f4bfb90ed14	50325	live
b20ed32a-c0d3-4b0c-94b0-61e9204117ab	72184b26-6781-483e-ad23-f8dfdb6e793b.mirbase21.mirnas.quantification.txt	a200e964e96f2fe162ca262f0dc33df6	50394	live
55caeb6c-9123-4f97-a373-d66148d9fb25	0847bfd1-e96b-4246-9e9d-ee7e121e93d7.mirbase21.mirnas.quantification.txt	afc2d98fd7fec9bb27cf36826be391c3	50214	live
4abda5ac-a8f4-4ab1-a90a-4f4d4c297a29	718c9279-60a5-464c-b2fa-3e4093ba0c82.mirbase21.mirnas.quantification.txt	0fa8fc54ecdb9bfce1142616649f2e24	50231	live
38f2343c-274b-49b6-b2f6-a20448941210	61e93f10-1af1-47db-8a46-61aab938adad.mirbase21.mirnas.quantification.txt	8211931233a774bc7ea29d6533a187f8	50392	live
02b0dfe5-79a1-4ad3-b5a4-bce560a841ec	fffd6110-afd2-45bd-a6f4-3b01c576ec5e.mirbase21.mirnas.quantification.txt	eed2a3526f44eba63e18097c0df50da3	50225	live
0859bada-dfcd-457f-823f-c0f202b69f5e	5e78bdca-c018-460b-ba96-a5d7a71a6e76.mirbase21.mirnas.quantification.txt	425a17a14c20e78e7524f4d9e30ec622	50156	live
ef050201-43fc-4943-bc97-59c9074018dc	ea6d4198-dce5-4974-8670-8431d51278aa.mirbase21.mirnas.quantification.txt	4b7ae622df5091aa4d17ae8fbe1a4916	50348	live
7bc7fda2-b6b3-49b9-ac20-863aeebdd664	08797325-53a1-4f07-8282-a400bf801525.mirbase21.mirnas.quantification.txt	df2c304ccf4929fb94705ab1f7d50d98	50421	live
bc26d4e8-ecf7-4caa-9e3e-25025259ac9c	f72fe51e-7fa1-41e9-b906-5fd6c0bd67f2.mirbase21.mirnas.quantification.txt	a5c91ce895b987f34f337344d1930ecb	50204	live
d23c9463-b95f-41e3-889a-d7a11ce3526d	ce3ca9b0-9356-482a-8e26-4494bf071ac2.mirbase21.mirnas.quantification.txt	64b0bd82b0a8ebeb87af78e974899648	50287	live
32e372ed-604a-4ee4-93f9-560eb18a8c09	db841100-f796-4bff-8ca7-ff76d73f100c.mirbase21.mirnas.quantification.txt	1019d7b710d43685b3a52412d69748a7	50126	live
85db7195-b748-436f-bfbd-4082eda4a8b2	225e67dc-dce6-4f4f-9957-b51db2326d0e.mirbase21.mirnas.quantification.txt	84ddb7f1f9beed4c46a6e84a49344cba	50333	live
6d41f537-2a0e-43cc-825a-01e979f75b0a	2233f072-da5c-4a4c-9780-5d44c405063c.mirbase21.mirnas.quantification.txt	4e5ae4d381ef14e702127aa5622bed77	50278	live
cc580007-e38e-4d49-bf23-90e630fe79fd	8932fca5-b6ea-4523-b4ab-a64cb53c4fcc.mirbase21.mirnas.quantification.txt	b213d2a15c72748d10d9b65e04e1a968	50272	live
ea3079f6-7be3-4061-b39d-9190ebd6e4ac	aeaebde8-5fbb-42ff-9201-7dbcb63987c4.mirbase21.mirnas.quantification.txt	c172a81a7c88a9cbc64aa72a2e76b0cd	50155	live
498a57db-baa5-4918-b5ae-918eab0bb55d	2844d435-3e7f-4fd1-8750-e1a8a60113fb.mirbase21.mirnas.quantification.txt	8290cf378d816bfa3eee700b2af59073	50443	live
2d56ee38-c3a2-46c7-9e41-ae6eb0921e2d	2e99a80a-5419-4962-8de7-2c1719385498.mirbase21.mirnas.quantification.txt	bcce6eec0c6a7d070d935e6bb4934bc0	50178	live
3cb61981-b1ae-4eaf-a2d9-f484bd57fe78	4f891294-41ea-4556-81e0-e302b23933cf.mirbase21.mirnas.quantification.txt	fc2fbbc248476bd743aa2a5eed99041a	50557	live
68143333-f540-4a02-9cbd-e4783c25175b	8f1b5875-074e-4000-b83f-733d45b9801e.mirbase21.mirnas.quantification.txt	26a8c95100bdd0dc5c814c78faaeee32	50337	live
c780be6f-d1d8-4200-8958-6fadfc287ba5	021a7a45-65f2-4d27-af1c-4bfc1cbeb77a.mirbase21.mirnas.quantification.txt	d11ec1af2ea75eb4bfb0fa0af5a01678	50364	live
83e681a8-b7f6-43ef-966d-c0117a3cdd3d	d8cb4b80-dee8-492f-85f1-80d057bb8491.mirbase21.mirnas.quantification.txt	a03dcb8739841bb7e7229e551329e8b1	50309	live
f19495ee-cce6-414e-9ce0-25bbc7d0c648	13737350-fbb4-4aab-b8e9-15a9333f4918.mirbase21.mirnas.quantification.txt	e16d3efcbd2f7386207d1d52537f9441	50236	live
8002d093-ede5-47e8-85aa-74918b5aed2b	4c27833c-e999-46e9-bd70-d24774c2498a.mirbase21.mirnas.quantification.txt	538ab55d1c7950659cf665ee0686c529	50261	live
92b0ba4d-06d9-4b76-8e4f-13d3d1ac9b60	d93c366b-83c1-4b88-9c8a-c9cf38781807.mirbase21.mirnas.quantification.txt	be4dbdf787983a356a86ec2f581022b4	50419	live
7589d922-09dc-4ffd-a87f-9cd5a71df393	5bb99078-09c8-4d10-80c8-6ce28b5b1431.mirbase21.mirnas.quantification.txt	5dc0c68c1d2430299a9eb95de68f0c7e	50324	live
19cca660-045e-4339-9700-e7721724f32e	450198c1-92fc-4460-9430-eb9ab8458b50.mirbase21.mirnas.quantification.txt	d7b301794f225d1fd07a86f20905e454	50175	live
d2505142-7f3c-4eba-87fa-9a131e39cdda	901e4374-c44c-4069-8458-59b29947023a.mirbase21.mirnas.quantification.txt	e8fb88bd28f995ba8a76545a1d82fb71	50344	live
3602dc7f-4a01-48d0-84ee-5b4ee81e2114	516c902d-f4ac-4a9b-8913-4425aa2b25d0.mirbase21.mirnas.quantification.txt	c3b22eddfe5968ea053c541c5d4cb1b6	50408	live
ef6dbcaf-e6b7-4567-bcd8-5feda236f293	537f8def-d07e-4fc8-9bb0-943f27754958.mirbase21.mirnas.quantification.txt	b1ab81ebaf297f97db0f6008c7ae7214	50364	live
ec6150c4-188c-4198-b9a8-b266ac786bbb	1d255947-1b6d-4ef4-a892-5b73b847e820.mirbase21.mirnas.quantification.txt	8b7e32e246b7b3063263dfdfddb9902e	50337	live
a4ab5676-6ce3-4581-b081-3b927b87a468	c7fbfb74-296f-45b7-bfc4-0d51ef2a81e2.mirbase21.mirnas.quantification.txt	6cc2d5a08c9cde9f409659d623a4613e	50254	live
8a259b5b-96d7-45b7-abbe-b0bb2e78b6f9	f2072ee7-8f82-46a3-a941-bd9ce06c16b4.mirbase21.mirnas.quantification.txt	53043b0dfe1f41e168af5c3d12b2d2cb	50364	live
5db54e5f-4e49-4de3-bb63-fdc9c49dc170	6debe1b4-9c59-4818-a15a-3619bcbef0f8.mirbase21.mirnas.quantification.txt	47eb24225ac90513acb8758582ffe197	50245	live
ecfbc9a6-28e9-47b6-aac3-73f76bd55f0d	981704c7-4fc8-45d0-b709-52645fb73081.mirbase21.mirnas.quantification.txt	f20057abfaf579ea7fd97ebc6b5513a3	50343	live
26f870b5-9d30-4429-9b9f-44f663156f1b	991e8d57-55d8-4882-be48-d25f14caa337.mirbase21.mirnas.quantification.txt	0bd3384e0dd471117b7685010894bc96	50228	live
9e93a4c0-3b50-4aef-bfa0-c36b803b0642	d29cbafb-e1f9-4d1f-b31c-ea71d91edc09.mirbase21.mirnas.quantification.txt	790ae8b7fd47c01023515ad4f6bb09ca	50347	live
164ea59c-158b-4b12-8b2e-49d12f844b6e	b80f0918-7128-4b02-a481-ce03bd9f66d4.mirbase21.mirnas.quantification.txt	c69eaf130b3eaa3c5728cc6358b8da7d	50188	live
cabad780-503a-4c7c-a3a1-db9ed6e2957e	ed7def30-5c70-4235-a8b1-0d780fd9db93.mirbase21.mirnas.quantification.txt	8548f40a52d2a970ec727d65f790f919	50211	live
8c59d90e-1ed1-4749-88ac-069fc0f6ca9c	0226e845-59fc-4009-9a8d-dc5bd823c072.mirbase21.mirnas.quantification.txt	66807a61d8c952e562daa12a20992d8d	50477	live
c64e50ab-764d-4546-86f2-61ca35edaa45	c0d60dd9-776e-4c40-8898-179e14d597a4.mirbase21.mirnas.quantification.txt	2f9c648a721460dce072273f1d46bf34	50282	live
57bd2592-cd74-413f-bf7a-06a9a1b9d165	5646ff33-83b9-4339-86e6-957c3bb3dbe2.mirbase21.mirnas.quantification.txt	43705443ac24c294eebdd724ed797a7f	50369	live
671c755a-4fcb-4080-8177-571b3d8a36f7	df784dda-e12d-48c2-9d47-278abd464cc0.mirbase21.mirnas.quantification.txt	c506309ff83d43e76116f653faea8235	50248	live
f86b2189-4098-40c9-b69a-48310ee87885	6ec36b37-f3f8-44cc-8306-14581b78222b.mirbase21.mirnas.quantification.txt	07369d109ca941e260b977536c4d2fc5	50314	live
e004597c-218d-4662-853f-bd290f6b5f83	bf3dc47f-18db-4c48-afc9-8683324e8aba.mirbase21.mirnas.quantification.txt	584f8d43e53705700e401e5a468e2ab3	50325	live
6f2f93ea-d56f-49a5-a7b4-f46cf7339d2c	56d1bce5-12cf-4634-8031-71cbe49cdc87.mirbase21.mirnas.quantification.txt	1f65d8db478ca6bcc8938f314695ac36	50127	live
9f387219-f8a1-4631-837b-1ee2f048c7a1	8ebaac55-efbf-4abe-a616-3fb5853be418.mirbase21.mirnas.quantification.txt	bc7e4a11d47d0387d7ac9693dac29991	50223	live
e80b5bbc-48cf-445e-aeae-1930729e078a	248a77b0-118c-4097-b6ea-5550f11fc304.mirbase21.mirnas.quantification.txt	68fc8aca607f9caba605e53b23e2550d	50322	live
a14e24f0-5fc4-4ec1-905b-57c5023fd21e	efbb2c7f-fc73-4115-a161-b76fec920b49.mirbase21.mirnas.quantification.txt	ddf0e7fedb0dfa15f9d7dfba8f338030	50412	live
bc4b1195-093b-400c-8c44-c7b349b3d169	943c6db7-635b-42bf-919d-c5698d69d3f7.mirbase21.mirnas.quantification.txt	44031f458a1d657c3e51a881a07b2006	50491	live
b470f35a-3b58-40e1-85d6-4c8da47ba41f	d5f883b0-f230-4afb-bcbb-68d9310afc1b.mirbase21.mirnas.quantification.txt	0b0442009ec75d2f6724f58fe4698f1f	50320	live
686135d2-0ba4-4fa9-baa6-94f3801cb20b	9b0502d5-f003-48e3-b936-c688800758fe.mirbase21.mirnas.quantification.txt	caa7a423ba78c86cafec9641d6304e6e	50370	live
cb78a03b-0e4e-4daf-b642-69767dae0a9f	bc0b410a-3426-46dc-adaf-317a79fc5347.mirbase21.mirnas.quantification.txt	bef64d22ef2f1118d5838cb0d21e1cff	50217	live
c8da87d7-c996-4cb2-8308-978fb5eab0ed	eab498eb-bd1e-4044-9a20-1299b7cfa505.mirbase21.mirnas.quantification.txt	d759cbc9fa51c70a68c3f8aeb37dd471	50418	live
928494ee-e371-4af8-9bc1-2140c2d264ec	a9898557-6648-4f33-aec5-30a4466826fb.mirbase21.mirnas.quantification.txt	2ed2dedf937796c821aae02e6ef78032	50455	live
349b5262-bc60-47d0-8c1f-36990f455ffe	b9c836ee-4178-4200-a770-df35e8b108d8.mirbase21.mirnas.quantification.txt	40639678d1b06d73d718902a6c47bff0	50305	live
7b742c77-0398-4ca3-8a38-dfad1ad913be	1eb9f5e8-9ac3-454b-8c63-d4040d87eb2e.mirbase21.mirnas.quantification.txt	8c1834991e7e35261f007807d211f7cb	50398	live
097683f7-5d91-4107-a5b7-1e5ffc2039b7	802d73fc-b3e8-4eb0-ae3e-16db43c7c207.mirbase21.mirnas.quantification.txt	78c6b6cf4ec90052c9dce1fba481257e	50383	live
a9a7ce57-31ba-43ae-aea6-40acb0466994	e506c101-f715-4ec6-97e0-c06b57b1aa4b.mirbase21.mirnas.quantification.txt	399e129fa26d7208036677c308c47361	50196	live
567182d5-9efc-4493-a2a5-33028fb1e561	a2de32df-8442-4a1b-baf6-6dabcfd85c17.mirbase21.mirnas.quantification.txt	47d3699e5cd594f61f53d5dcb88381fe	50236	live
f28379b6-eada-48a8-9a71-1075f75f4a1c	adcaa95e-63a9-4fe5-9f1b-7691806a5e09.mirbase21.mirnas.quantification.txt	9db9ab001bddfb6c19e89dc429e54228	50277	live
9020c473-5ec2-4bfe-9ac5-b9a3852fe011	40d03dfc-1661-482b-9e7a-bf9bc9199f4c.mirbase21.mirnas.quantification.txt	caf804ba1d9cba2239dc6449fd7fc4ec	50361	live
945142e3-0559-423d-87e9-07dd47d61b1a	849d7c70-bab7-481c-8eb9-084268a5a197.mirbase21.mirnas.quantification.txt	e66c2d0e760226016df898b27f7438ab	50207	live
8dcd596e-9c03-4cd3-b279-2ad19cbab4fa	b3c65989-3437-43f4-a60e-3c83ef8bfe11.mirbase21.mirnas.quantification.txt	1e50aa67cf1d3dd76e48ac2d0b0e7f4a	50163	live
9706f211-7517-46b6-ad09-176b595fefb2	b9c3eb5c-c32b-49f8-8842-b7c4bb3ac617.mirbase21.mirnas.quantification.txt	c564d09638a409e768c3cad22d92f35a	50374	live
421055a3-b21b-4f5b-8732-243b1e08eca5	93e57b40-82ef-4723-bb9e-eacbb0011e01.mirbase21.mirnas.quantification.txt	312d898e811f17929452206f8525eed1	50231	live
66630370-9376-4f56-9a5f-278a0f483cea	a56674bc-71b0-47e2-9cf5-3a312e81ec0a.mirbase21.mirnas.quantification.txt	f2bd1cb9136c15811194f641d258acc8	50166	live
fa88f45c-62c0-43eb-8efe-dd76b71153cd	369005cb-f8ec-47b0-b0c5-78b6c96419db.mirbase21.mirnas.quantification.txt	60eedb4a3e3aa855ff325c89e50224a9	50253	live
759c9a20-3456-4466-ace6-a929c63a6239	45f7ed20-6d17-4bbd-b526-bf0a7f3a30f3.mirbase21.mirnas.quantification.txt	0531e662279c3a68c232a5b568cf4125	50302	live
9f383f1a-a324-41f4-bd3b-be7f3d17aa0f	daa97789-dc09-463b-93a4-c0a70a1bf829.mirbase21.mirnas.quantification.txt	1a7ea739bf3d935fd0cde179c511ecb2	50256	live
cb160fb6-f9d0-4ee8-932b-617e4805a0da	c874a1f0-4a23-4772-887a-72208c711c64.mirbase21.mirnas.quantification.txt	0d404522302c3c16e49a6d6d1465b404	50140	live
880a5307-883e-42df-8779-8ccac1c4f0e3	2b9e6cab-267c-4b13-bda5-6c2795648419.mirbase21.mirnas.quantification.txt	f496c4a18505ed9b7b27d8da98cf6c88	50379	live
4958884f-99d7-4a91-b7d8-ae6a625617b8	a72cdedb-9447-4204-9966-7d92e2bd318f.mirbase21.mirnas.quantification.txt	6022e1e5adac0f8c8ccabccac8a226b0	50331	live
cc2cc58d-f7a9-4c9a-8d4d-43236f3372be	9a24b33a-33e4-4bba-81be-cc37f5bd7e8f.mirbase21.mirnas.quantification.txt	2c704cd6337efbcc6e9244f2873bfb5c	50156	live
a505f095-8bc4-4191-92bf-e47e4ece69e0	9895d0e5-e30f-434f-9839-ac6f727832fe.mirbase21.mirnas.quantification.txt	7545812ee4dc7a22232fa2f74e1decbb	50331	live
